146.3912,-37.7636,2019,2,12,3,20.99,13,53,2
146.3911,-37.7641,2019,2,12,1.7,17.65,14,0,0
146.3777,-37.7674,2019,2,12,0.7,19.32,14,23,52
146.3895,-37.7674,2019,2,13,0.9,18.92,8,23,39
146.5513,-37.3007,2019,2,15,0.5,6.93,18,17,49
146.4554,-37.9431,2019,2,21,0.8,15.94,14,52,8
146.2097,-37.0837,2019,2,24,0.5,15.33,9,33,50
146.3782,-37.7535,2019,3,5,0.4,7.61,15,41,48
146.887,-37.312,2019,3,20,0.7,15.72,21,49,16
146.1525,-37.8511,2019,4,1,0.7,10.56,9,48,14
146.2048,-37.6918,2019,4,2,0.3,12.48,16,9,12
146.3577,-37.7378,2019,5,3,1.1,12.2,5,6,21
146.4961,-37.7821,2019,6,19,0.8,14.01,14,7,7
146.0756,-37.5337,2019,7,10,1,10,5,47,7
146.8421,-37.3064,2019,8,20,1.9,9.12,2,58,30
146.7014,-37.5245,2019,8,28,0.9,12.71,8,7,7
146.8018,-37.466,2019,8,28,1.3,14.62,13,29,22
146.3164,-37.3943,2019,9,12,0.9,5.06,20,11,43
146.3035,-37.179,2019,9,18,1.1,8.6,17,12,54
146.4143,-37.7673,2019,10,9,0.9,10.62,17,7,43
146.4452,-37.9414,2019,12,15,0.7,8.76,1,44,40
146.1329,-37.1507,2020,1,8,0.9,10,6,54,21
146.3101,-37.3645,2020,1,21,0.5,19.43,15,38,39
146.3865,-37.7939,2020,1,25,1,11.74,10,27,51
146.4789,-37.0692,2020,2,7,1.2,22.02,21,53,43
146.834,-37.241,2020,2,17,0.6,16.85,0,1,5
146.3182,-37.1863,2020,2,19,0.7,8.01,16,13,5
146.59,-37.8921,2020,2,20,0.7,9.49,1,37,26
146.6339,-37.7692,2020,3,23,1.1,14.79,8,15,37
146.0075,-37.2661,2020,3,25,0.8,8.63,2,46,16
145.9349,-37.4247,2020,4,2,0.7,8.53,19,44,40
146.524,-37.8688,2020,4,2,0.9,14.17,22,12,27
146.0128,-37.3829,2020,4,11,1.9,4.84,8,57,44
146.0428,-37.2523,2020,4,11,1,5,13,55,23
146.7518,-37.203,2020,5,15,0.9,10.23,16,14,21
146.0348,-37.3867,2020,5,27,0.7,10.59,3,21,57
146.616,-37.2549,2020,6,5,1,10.06,2,38,52
146.6121,-37.5082,2020,6,5,0.7,5,18,39,8
146.3202,-37.3253,2020,6,8,0.8,18.42,15,19,28
146.2219,-37.1456,2020,6,12,1.2,4.97,5,13,41
146.1232,-37.886,2020,6,27,2.1,14.04,9,19,8
146.2397,-37.1105,2020,7,22,0.9,10.13,2,48,0
145.9503,-37.3064,2020,7,30,0.4,9.77,13,39,57
146.4162,-37.8573,2020,9,1,2.9,10.65,13,22,20
146.291,-37.2671,2020,9,30,0.8,9.6,19,11,1
146.1585,-37.6068,2020,10,1,2,4.1,21,42,49
146.4129,-37.8292,2020,10,6,1.6,12.46,12,10,50
146.5576,-37.3597,2020,10,7,1.4,9.73,10,56,8
146.8837,-37.2997,2020,10,13,1.8,10.25,1,54,27
146.2913,-37.2143,2020,10,15,1,9.29,22,32,29
146.8226,-37.4477,2020,10,29,1.5,16.73,19,36,16
146.4726,-37.6121,2020,11,5,1.4,7.16,22,19,8
146.014,-37.4176,2020,11,6,0.8,10.61,1,1,18
146.3662,-37.2998,2020,11,18,1,5,22,38,21
146.5156,-37.2956,2020,11,27,1.1,14.05,10,58,1
145.9578,-37.4778,2020,11,28,1,11.1,3,12,28
146.6196,-37.7017,2020,12,9,0.8,3,2,32,44
146.6223,-37.7527,2020,12,10,0.7,1,23,1,30
146.5602,-37.2648,2020,12,27,1.2,10.88,3,7,10
146.5557,-37.2652,2021,1,21,1.6,12.02,6,58,43
146.5205,-37.4437,2021,1,23,2.1,3.94,21,36,16
146.8452,-37.2342,2021,2,11,1.9,8.7,5,52,54
146.0992,-37.4306,2021,2,26,1.6,12.6,16,46,25
146.4752,-37.7509,2021,3,11,1.1,14.23,18,40,2
146.1172,-37.4649,2021,3,17,1,3.64,4,44,42
146.4986,-37.7881,2021,3,29,0.5,11.11,13,51,13
146.1501,-37.8369,2021,4,1,1,10.72,5,24,31
146.8393,-37.6105,2021,4,9,1.4,11.96,16,49,37
146.7901,-37.4614,2021,5,1,1.4,11.44,7,46,46
146.4799,-37.8066,2021,5,8,0.8,14.08,13,2,56
146.3874,-37.5178,2021,5,14,1.8,7.95,15,54,2
145.9678,-37.3364,2021,5,30,0.9,9.61,3,19,14
146.0104,-37.4042,2021,6,23,1.4,10,15,26,24
146.4306,-37.9261,2021,7,6,0.7,11.97,14,48,19
146.5251,-37.7876,2021,7,21,0.7,9.85,2,54,0
145.9876,-37.3332,2021,8,6,1.7,5.35,9,59,11
145.9964,-37.2813,2021,8,6,0.8,10,19,22,31
146.429,-37.921,2021,8,16,0.5,12.72,8,9,21
146.5196,-37.2822,2021,9,13,0.6,10.66,13,27,13
146.7195,-37.2072,2021,9,21,1.5,3.9,16,46,34
